antecedent_idx,consequent_idx,pair_count,support,confidence,lift,rule_score,antecedent_artistID,consequent_artistID,antecedent,consequent
3534,350,5,0.002642706131078224,0.625,73.90625,3.8797652926417237,3584,356,Jason Aldean,Brad Paisley
14,509,5,0.002642706131078224,0.625,73.90625,3.8797652926417237,16,515,London After Midnight,Clan of Xymox
2651,2653,6,0.003171247357293869,0.6,87.32307692307693,3.868974636619258,2671,2673,Kettel,Plaid
7842,412,9,0.0047568710359408035,1.0,14.553846153846154,3.863328560310941,8027,418,Jónsi & Alex,Sigur Rós
4375,4096,7,0.0036997885835095136,0.6363636363636364,66.88888888888889,3.8587147933837933,4460,4180,Cinderella,Europe
3756,181,7,0.0036997885835095136,0.875,21.224358974358974,3.856692941967907,3832,187,Morten Harket,a-ha
5833,1029,6,0.003171247357293869,0.6666666666666666,54.84057971014492,3.8514479443741507,5958,1038,The Summer Set,The Maine
4368,1081,5,0.002642706131078224,1.0,14.225563909774435,3.8304139378382054,4452,1090,Black Drawing Chalks,Franz Ferdinand
4051,512,8,0.004228329809725159,0.8888888888888888,19.785620915032677,3.8278937206750046,4135,518,Xandria,Within Temptation
3379,500,5,0.002642706131078224,0.7142857142857143,40.952380952380956,3.8256253048647855,3416,506,Sentenced,Anathema
6165,4081,5,0.002642706131078224,0.625,69.55882352941177,3.8251010168602613,6292,4165,Jon Bon Jovi,Poison
1631,3195,5,0.002642706131078224,0.625,69.55882352941177,3.8251010168602613,1640,3227,GZA/Genius,Wu-Tang Clan
3471,945,7,0.0036997885835095136,0.7,44.14666666666667,3.824962823430783,3509,954,Bathory,Kreator
3277,308,6,0.003171247357293869,0.8571428571428571,21.915057915057915,3.8175862168919976,3314,314,Mýa,Ciara
1335,909,7,0.0036997885835095136,0.875,20.438271604938272,3.809051130948328,1344,918,Annihilator,Megadeth
2542,1005,6,0.003171247357293869,0.75,33.785714285714285,3.808756088461344,2562,1014,Arcadia,Erasure
3953,1389,6,0.003171247357293869,0.75,33.785714285714285,3.808756088461344,4029,1398,Boys Noize,Justice
679,452,7,0.0036997885835095136,0.875,20.189024390243905,3.7935618794315515,685,458,Nick Jonas & The Administration,Justin Bieber
2770,1794,9,0.0047568710359408035,0.75,33.0,3.78329558951884,2790,1803,CRASHDÏET,Mötley Crüe
2657,610,5,0.002642706131078224,0.625,65.69444444444444,3.773562166740278,2677,616,Bola,Squarepusher
2159,735,5,0.002642706131078224,0.625,65.69444444444444,3.773562166740278,2174,744,edIT,Autechre
1888,1004,6,0.003171247357293869,0.6666666666666666,50.453333333333326,3.7712517885623424,1897,1013,John Foxx,Ultravox
2803,220,8,0.004228329809725159,0.8888888888888888,18.89637952559301,3.768922614160609,2823,226,Eagles of Death Metal,Queens of the Stone Age
2844,2874,7,0.0036997885835095136,0.5384615384615384,127.34615384615384,3.7652523877531805,2864,2894,Stevie Ray Vaughan and Double Trouble,Buddy Guy
1799,943,10,0.005285412262156448,0.7142857142857143,38.61224489795918,3.764990378017276,1808,952,Ratt,Skid Row
6062,231,5,0.002642706131078224,0.7142857142857143,38.61224489795918,3.764990378017276,6187,237,Jonny Greenwood,Thom Yorke
1333,948,5,0.002642706131078224,0.7142857142857143,38.61224489795918,3.764990378017276,1342,957,Gamma Ray,Blind Guardian
1826,2648,7,0.0036997885835095136,0.6363636363636364,60.199999999999996,3.76198555210058,1835,2668,The Cinematic Orchestra,Amon Tobin
1799,2767,10,0.005285412262156448,0.7142857142857143,37.53968253968254,3.735960389090601,1808,2787,Ratt,Whitesnake
2764,2767,5,0.002642706131078224,0.7142857142857143,37.53968253968254,3.735960389090601,2784,2787,Hanoi Rocks,Whitesnake
4368,418,5,0.002642706131078224,1.0,13.32394366197183,3.735949253834713,4452,424,Black Drawing Chalks,The Strokes
1660,418,5,0.002642706131078224,1.0,13.32394366197183,3.735949253834713,1669,424,Faichecleres,The Strokes
1876,1883,6,0.003171247357293869,0.6666666666666666,48.51282051282051,3.7335294363180975,1885,1892,Dead or Alive,Eurythmics
4051,946,6,0.003171247357293869,0.6666666666666666,48.51282051282051,3.7335294363180975,4135,955,Xandria,Epica
800,833,5,0.002642706131078224,0.5555555555555556,105.11111111111111,3.7309840954983797,809,842,The Black Dahlia Murder,Despised Icon
2131,2651,5,0.002642706131078224,0.5555555555555556,105.11111111111111,3.7309840954983797,2146,2671,AFX,Kettel
1343,908,5,0.002642706131078224,1.0,13.230769230769232,3.7258250365610057,1352,917,Death Angel,Iron Maiden
1526,908,9,0.0047568710359408035,1.0,13.230769230769232,3.7258250365610057,1535,917,Mercyful Fate,Iron Maiden
931,908,5,0.002642706131078224,1.0,13.230769230769232,3.7258250365610057,940,917,Rage,Iron Maiden
1328,908,7,0.0036997885835095136,1.0,13.230769230769232,3.7258250365610057,1337,917,Nuclear Assault,Iron Maiden
3627,1949,7,0.0036997885835095136,0.6363636363636364,57.33333333333333,3.7171923434424174,3700,1964,Atlas Sound,Deerhunter
6007,1036,9,0.0047568710359408035,0.75,30.84782608695652,3.7103226885026537,6132,1045,Beeshop,Fresno
5038,919,7,0.0036997885835095136,0.7,38.95294117647059,3.698562251481508,5157,928,Accept,Helloween
2904,1604,5,0.002642706131078224,0.8333333333333334,21.598173515981735,3.6940311738546536,2924,1613,G-Unit,Jay-Z
2131,739,7,0.0036997885835095136,0.7777777777777778,26.755555555555556,3.6880406736677993,2146,748,AFX,Boards of Canada
4171,1170,5,0.002642706131078224,0.7142857142857143,35.56390977443609,3.6802443090896917,4255,1179,Kill Hannah,Billy Talent
769,2648,5,0.002642706131078224,0.625,59.125,3.678560233337122,778,2668,Ochre,Amon Tobin
1335,938,5,0.002642706131078224,0.625,59.125,3.678560233337122,1344,947,Annihilator,Testament
2458,2478,7,0.0036997885835095136,0.5833333333333334,78.83333333333334,3.6754280923606397,2473,2493,Fantômas,Mr. Bungle
1340,948,7,0.0036997885835095136,0.7,37.839999999999996,3.6692881284952685,1349,957,Rhapsody of Fire,Blind Guardian
1045,315,10,0.005285412262156448,0.8333333333333334,21.022222222222226,3.661536064174767,1054,321,Camp Rock,Jonas Brothers
1251,1267,5,0.002642706131078224,0.5555555555555556,95.55555555555556,3.654593248970638,1260,1276,Marduk,Immortal
2453,2421,5,0.002642706131078224,0.5555555555555556,95.55555555555556,3.654593248970638,2468,2436,Alan Jackson,Keith Urban
2086,2071,5,0.002642706131078224,0.5555555555555556,95.55555555555556,3.654593248970638,2101,2086,Capsule,Perfume
2440,354,5,0.002642706131078224,0.7142857142857143,34.65201465201465,3.6534766623620754,2455,360,Toby Keith,Shania Twain
3533,354,5,0.002642706131078224,0.7142857142857143,34.65201465201465,3.6534766623620754,3583,360,Luke Bryan,Shania Twain
2434,354,5,0.002642706131078224,0.7142857142857143,34.65201465201465,3.6534766623620754,2449,360,Brooks & Dunn,Shania Twain
2438,354,5,0.002642706131078224,0.7142857142857143,34.65201465201465,3.6534766623620754,2453,360,Tim McGraw,Shania Twain
2601,4082,5,0.002642706131078224,0.5,157.66666666666666,3.6503669363091196,2621,4166,We Came As Romans,Confide
2651,763,5,0.002642706131078224,0.5,157.66666666666666,3.6503669363091196,2671,772,Kettel,Proem
990,94,6,0.003171247357293869,0.6,66.7764705882353,3.6367607627537097,999,100,Thompson Twins,ABC
3453,3287,5,0.002642706131078224,0.625,56.3095238095238,3.6345669034049983,3490,3324,Utada,安室奈美恵
2159,1736,5,0.002642706131078224,0.625,56.3095238095238,3.6345669034049983,2174,1745,edIT,Apparat
1018,1010,7,0.0036997885835095136,0.6363636363636364,52.347826086956516,3.6336730949926204,1027,1019,Heaven 17,Yazoo
2896,469,5,0.002642706131078224,1.0,12.366013071895425,3.6283085306467435,2916,475,Lloyd Banks,Eminem
2904,469,6,0.003171247357293869,1.0,12.366013071895425,3.6283085306467435,2924,475,G-Unit,Eminem
6477,469,5,0.002642706131078224,1.0,12.366013071895425,3.6283085306467435,6619,475,Obie Trice,Eminem
3404,593,5,0.002642706131078224,1.0,12.285714285714285,3.6189098326444937,3441,599,Peter Murphy,David Bowie
2917,181,5,0.002642706131078224,0.8333333333333334,20.213675213675213,3.614383123869461,2937,187,Naked Eyes,a-ha
451,478,5,0.002642706131078224,0.7142857142857143,32.9616724738676,3.6019411011079074,457,484,Aaron Carter,Ne-Yo
2751,156,5,0.002642706131078224,0.7142857142857143,32.9616724738676,3.6019411011079074,2771,162,Russian Circles,God Is an Astronaut
8584,1403,6,0.003171247357293869,1.0,12.128205128205128,3.600294154477147,8794,1412,Nazareth,Led Zeppelin
1355,832,12,0.006342494714587738,0.8,22.591044776119404,3.5981432703954086,1364,841,Exodus,Slayer
1522,832,8,0.004228329809725159,0.8,22.591044776119404,3.5981432703954086,1531,841,Venom,Slayer
3287,369,14,0.007399577167019027,0.6666666666666666,42.044444444444444,3.59589551800648,3324,375,安室奈美恵,浜崎あゆみ
2946,803,5,0.002642706131078224,0.625,53.75,3.592620530993413,2966,812,Insomnium,Dark Tranquillity
2651,610,6,0.003171247357293869,0.6,63.06666666666666,3.587283466638526,2671,616,Kettel,Squarepusher
990,187,7,0.0036997885835095136,0.7,34.85263157894737,3.5862369809462353,999,193,Thompson Twins,Tears for Fears
933,948,11,0.005813953488372093,0.6875,37.16428571428571,3.585893420334312,942,957,Iced Earth,Blind Guardian
2131,747,5,0.002642706131078224,0.5555555555555556,87.5925925925926,3.5848538700351607,2146,756,AFX,Arovane
3946,1389,5,0.002642706131078224,0.7142857142857143,32.176870748299315,3.577108659564566,4022,1398,Midnight Juggernauts,Justice
991,1005,5,0.002642706131078224,0.7142857142857143,32.176870748299315,3.577108659564566,1000,1014,Information Society,Erasure
4579,909,5,0.002642706131078224,0.8333333333333334,19.46502057613169,3.5690099705174805,4680,918,Blaze,Megadeth
6628,3566,9,0.0047568710359408035,0.6428571428571429,46.78021978021979,3.566460043660508,6773,3616,Say Anything,Brand New
2185,770,7,0.0036997885835095136,0.7777777777777778,23.734767025089603,3.5536122094416314,2200,779,We Butter The Bread With Butter,Bring Me The Horizon
995,1010,5,0.002642706131078224,0.625,51.41304347826087,3.5525390701060906,1004,1019,Kim Wilde,Yazoo
1063,1704,25,0.013213530655391121,0.7352941176470589,28.39135654261705,3.5495440277563035,1072,1713,Martin L. Gore,Dave Gahan
2082,1906,5,0.002642706131078224,0.5,135.14285714285714,3.5391707256408957,2097,1918,Brown Eyed Girls,동방신기
382,2091,5,0.002642706131078224,0.5,135.14285714285714,3.5391707256408957,388,2106,B2ST,U-KISS
816,1532,6,0.003171247357293869,0.6666666666666666,39.416666666666664,3.5338225817454925,825,1541,Whitechapel,The Devil Wears Prada
92,984,10,0.005285412262156448,0.6666666666666666,39.416666666666664,3.5338225817454925,98,993,Japan,Simple Minds
4769,788,5,0.002642706131078224,0.7142857142857143,30.714285714285715,3.52916994823704,4879,797,Selena Gomez & Demi Lovato,Emily Osment
2131,2653,5,0.002642706131078224,0.5555555555555556,80.85470085470087,3.5206998603574187,2146,2673,AFX,Plaid
1876,1886,5,0.002642706131078224,0.5555555555555556,80.85470085470087,3.5206998603574187,1885,1895,Dead or Alive,Visage
1888,1886,5,0.002642706131078224,0.5555555555555556,80.85470085470087,3.5206998603574187,1897,1895,John Foxx,Visage
7604,542,7,0.0036997885835095136,0.7777777777777778,22.993055555555554,3.517987117520312,7781,548,Clare Maguire,Ellie Goulding
1294,1283,7,0.0036997885835095136,0.5384615384615384,92.61538461538461,3.5178661315638666,1303,1292,Assemblage 23,mind.in.a.box
3453,2087,5,0.002642706131078224,0.625,49.270833333333336,3.514163729691001,3490,2102,Utada,倖田來未
264,255,5,0.002642706131078224,0.625,49.270833333333336,3.514163729691001,270,261,Maria Bethânia,Marisa Monte
1727,626,5,0.002642706131078224,0.7142857142857143,30.031746031746035,3.506011749885342,1736,632,Balmorhea,Explosions in the Sky
1894,361,6,0.003171247357293869,0.5454545454545454,86.0,3.5052353207465985,1904,367,SHINee,BIG BANG
2455,2011,6,0.003171247357293869,0.5454545454545454,86.0,3.5052353207465985,2470,2026,Throbbing Gristle,The Residents
2415,1176,8,0.004228329809725159,0.6666666666666666,38.22222222222222,3.50422650217319,2430,1185,From First to Last,Alesana
5053,859,8,0.004228329809725159,0.8888888888888888,15.288888888888888,3.497254807442154,5172,868,Grand Funk Railroad,The Doors
415,433,13,0.006871035940803382,0.8125,19.708333333333332,3.4943462715023195,421,439,Móveis Coloniais de Acaju,Los Hermanos
3721,1973,7,0.0036997885835095136,0.6363636363636364,44.59259259259259,3.4864659292885123,3797,1988,Blood Red Shoes,The Subways
990,1005,7,0.0036997885835095136,0.7,31.533333333333328,3.485164044411613,999,1014,Thompson Twins,Erasure
7652,1036,5,0.002642706131078224,0.7142857142857143,29.37888198757764,3.4833625643658146,7835,1045,Fake Number,Fresno
402,1845,6,0.003171247357293869,0.75,24.894736842105264,3.4783266449218573,408,1854,Crossfade,Breaking Benjamin
995,1004,5,0.002642706131078224,0.625,47.3,3.47735517403252,1004,1013,Kim Wilde,Ultravox
999,45,5,0.002642706131078224,0.8333333333333334,17.916666666666668,3.4693586240569205,1008,51,Level 42,Duran Duran
4674,3444,5,0.002642706131078224,0.5555555555555556,75.07936507936509,3.461302524848245,4784,3481,"Emerson, Lake & Palmer",Yes
1098,435,7,0.0036997885835095136,0.875,15.47196261682243,3.457636270371371,1107,441,"The Good, the Bad & the Queen",Joy Division
2770,943,8,0.004228329809725159,0.6666666666666666,36.03809523809523,3.4476339037821813,2790,952,CRASHDÏET,Skid Row
2924,497,6,0.003171247357293869,0.75,24.050847457627118,3.4410118685240323,2944,503,Machinae Supremacy,In Flames
2745,11,5,0.002642706131078224,0.5555555555555556,70.07407407407408,3.4060049284310705,2765,12,Vader,Behemoth
387,2077,5,0.002642706131078224,0.5555555555555556,70.07407407407408,3.4060049284310705,393,2092,Super Junior,소녀시대
2074,2077,5,0.002642706131078224,0.5555555555555556,70.07407407407408,3.4060049284310705,2089,2092,티아라,소녀시대
2131,2647,5,0.002642706131078224,0.5555555555555556,70.07407407407408,3.4060049284310705,2146,2667,AFX,The Flashbulb
4663,674,5,0.002642706131078224,0.8333333333333334,16.953405017921146,3.402919296997975,4773,680,Krystal Meyers,The Veronicas
4447,854,5,0.002642706131078224,0.7142857142857143,27.02857142857143,3.3974381117103065,4541,863,Lou Reed,The Velvet Underground
2942,182,5,0.002642706131078224,0.7142857142857143,27.02857142857143,3.3974381117103065,2962,188,Devin Townsend Project,Opeth
7685,1033,8,0.004228329809725159,0.7272727272727273,25.48148148148148,3.397365274573549,7868,1042,Mike Posner,Bruno Mars
1355,1351,11,0.005813953488372093,0.7333333333333333,24.776190476190475,3.3959804811610845,1364,1360,Exodus,Motörhead
2071,369,7,0.0036997885835095136,0.6363636363636364,40.13333333333333,3.3897366880052986,2086,375,Perfume,浜崎あゆみ
2726,945,7,0.0036997885835095136,0.6363636363636364,40.13333333333333,3.3897366880052986,2746,954,Korpiklaani,Kreator
4375,1799,6,0.003171247357293869,0.5454545454545454,73.71428571428571,3.383930363653991,4460,1808,Cinderella,Ratt
857,153,6,0.003171247357293869,1.0,10.395604395604394,3.377901733140699,866,159,Virgin Prunes,The Cure
1906,2079,5,0.002642706131078224,0.7142857142857143,26.498599439775912,3.3770315744268986,1918,2094,동방신기,BoA
2083,2079,5,0.002642706131078224,0.7142857142857143,26.498599439775912,3.3770315744268986,2098,2094,Kara,BoA
1799,4096,8,0.004228329809725159,0.5714285714285714,60.063492063492056,3.3762379713368444,1808,4180,Ratt,Europe
456,453,6,0.003171247357293869,0.6,49.35652173913043,3.3751012938697054,462,459,Blue,*NSYNC
6167,211,6,0.003171247357293869,0.8571428571428571,15.29919137466307,3.373185854948355,6294,217,Saves the Day,Death Cab for Cutie
2844,722,9,0.0047568710359408035,0.6923076923076923,29.107692307692307,3.366919772522959,2864,728,Stevie Ray Vaughan and Double Trouble,Eric Clapton
1018,989,7,0.0036997885835095136,0.6363636363636364,38.83870967741935,3.3596330513281623,1027,998,Heaven 17,Orchestral Manoeuvres in the Dark
2651,2131,5,0.002642706131078224,0.5,105.11111111111111,3.3578856859485415,2671,2146,Kettel,AFX
833,800,5,0.002642706131078224,0.5,105.11111111111111,3.3578856859485415,842,809,Despised Icon,The Black Dahlia Murder
4920,1081,10,0.005285412262156448,0.9090909090909091,12.932330827067668,3.3571912855347916,5030,1090,The Pigeon Detectives,Franz Ferdinand
937,1341,9,0.0047568710359408035,0.5625,62.602941176470594,3.3570891751113945,946,1350,Avantasia,Edguy
451,459,5,0.002642706131078224,0.7142857142857143,25.98901098901099,3.35702130573433,457,465,Aaron Carter,Jessica Simpson
4922,1450,5,0.002642706131078224,0.7142857142857143,25.98901098901099,3.35702130573433,5032,1459,Britt Nicole,Carrie Underwood
5825,1189,6,0.003171247357293869,0.6,47.3,3.3382609670712196,5950,1198,Cash Cash,We The Kings
1536,923,13,0.006871035940803382,0.6190476190476191,41.82993197278912,3.334477557446362,1545,932,Raimundos,Matanza
1267,11,6,0.003171247357293869,0.5454545454545454,68.8,3.3296381780807645,1276,12,Immortal,Behemoth
2326,1360,6,0.003171247357293869,0.8571428571428571,14.742857142857142,3.327380775838532,2341,1369,Twisted Sister,Black Sabbath
1328,1360,6,0.003171247357293869,0.8571428571428571,14.742857142857142,3.327380775838532,1337,1369,Nuclear Assault,Black Sabbath
5337,512,8,0.004228329809725159,0.8,17.807058823529413,3.323501873851465,5459,518,Delain,Within Temptation
94,988,11,0.005813953488372093,0.6470588235294118,34.9781512605042,3.3183649100938384,100,997,ABC,The Human League
2963,277,5,0.002642706131078224,0.625,39.41666666666667,3.3129586703863994,2983,283,Detonautas Roque Clube,Ana Carolina
3453,369,5,0.002642706131078224,0.625,39.41666666666667,3.3129586703863994,3490,375,Utada,浜崎あゆみ
2131,1213,5,0.002642706131078224,0.5555555555555556,61.83006535947713,3.3056870141856143,2146,1222,AFX,Venetian Snares
1512,832,9,0.0047568710359408035,0.75,21.17910447761194,3.303427262702084,1521,841,Morbid Angel,Slayer
3618,3620,6,0.003171247357293869,0.6,45.407999999999994,3.3029247536390787,3691,3693,Panda Bear,Grizzly Bear
9052,222,5,0.002642706131078224,1.0,9.854166666666666,3.300733872618239,9285,228,Jamie Woon,Kings of Leon
2649,739,5,0.002642706131078224,0.7142857142857143,24.571428571428573,3.2992213090317817,2669,748,µ-Ziq,Boards of Canada
1752,433,7,0.0036997885835095136,0.7777777777777778,18.866096866096864,3.2960076139607852,1761,439,Marcelo Camelo,Los Hermanos
1045,784,8,0.004228329809725159,0.6666666666666666,30.764227642276424,3.29545457866677,1054,793,Camp Rock,Hannah Montana
1526,914,6,0.003171247357293869,0.6666666666666666,30.764227642276424,3.29545457866677,1535,923,Mercyful Fate,Children of Bodom
611,261,7,0.0036997885835095136,0.5833333333333334,50.16666666666667,3.2950500193558185,617,267,The Roots,Nas
470,312,7,0.0036997885835095136,0.875,13.569672131147541,3.292024713104849,476,318,M. Pokora,Hilary Duff
328,251,5,0.002642706131078224,1.0,9.75257731958763,3.285783531152268,334,257,No Angels,Mariah Carey
1882,989,5,0.002642706131078224,0.625,38.14516129032258,3.283392598649926,1891,998,Thomas Dolby,Orchestral Manoeuvres in the Dark
995,989,5,0.002642706131078224,0.625,38.14516129032258,3.283392598649926,1004,998,Kim Wilde,Orchestral Manoeuvres in the Dark
2963,2337,5,0.002642706131078224,0.625,38.14516129032258,3.283392598649926,2983,2352,Detonautas Roque Clube,Creed
361,382,6,0.003171247357293869,0.5,94.6,3.2818841392260163,367,388,BIG BANG,B2ST
5410,897,5,0.002642706131078224,0.7142857142857143,24.13265306122449,3.280653302936821,5533,906,Nadine Coyle,Girls Aloud
4755,597,5,0.002642706131078224,0.7142857142857143,24.13265306122449,3.280653302936821,4865,603,ISAN,Aphex Twin
2427,350,6,0.003171247357293869,0.5454545454545454,64.49999999999999,3.2788512302308654,2442,356,Garth Brooks,Brad Paisley
4388,3341,7,0.0036997885835095136,0.5384615384615384,67.91794871794872,3.2769266824255165,4474,3378,Luan Santana,Jorge & Mateus
1248,1355,7,0.0036997885835095136,0.5384615384615384,67.91794871794872,3.2769266824255165,1257,1364,Overkill,Exodus
1886,62,7,0.0036997885835095136,0.5384615384615384,67.91794871794872,3.2769266824255165,1895,68,Visage,Icehouse
2823,1845,10,0.005285412262156448,0.7142857142857143,23.709273182957393,3.2624139514317227,2843,1854,Trapt,Breaking Benjamin
4081,1799,9,0.0047568710359408035,0.5294117647058824,71.54621848739497,3.261601911956699,4165,1808,Poison,Ratt
2131,735,5,0.002642706131078224,0.5555555555555556,58.39506172839506,3.2598747029678514,2146,744,AFX,Autechre
2427,3538,5,0.002642706131078224,0.45454545454545453,143.33333333333334,3.2560137949401384,2442,3588,Garth Brooks,Kenny Chesney
1424,1434,5,0.002642706131078224,0.45454545454545453,143.33333333333334,3.2560137949401384,1433,1443,Daddy Yankee,Wisin & Yandel
85,984,5,0.002642706131078224,0.625,36.953125,3.2547652926417237,91,993,Nik Kershaw,Simple Minds
5788,3243,5,0.002642706131078224,0.625,36.953125,3.2547652926417237,5913,3280,The Chameleons,Cocteau Twins
1098,1080,5,0.002642706131078224,0.625,36.953125,3.2547652926417237,1107,1089,"The Good, the Bad & the Queen",Suede
2195,770,8,0.004228329809725159,0.7272727272727273,22.193548387096772,3.252413414047435,2210,779,Attack Attack!,Bring Me The Horizon
3604,1375,8,0.004228329809725159,0.6153846153846154,38.810256410256414,3.2482252674398677,3676,1384,Richard Ashcroft,The Verve
4375,943,7,0.0036997885835095136,0.6363636363636364,34.4,3.2482142380639223,4460,952,Cinderella,Skid Row
8584,729,5,0.002642706131078224,0.8333333333333334,14.874213836477987,3.245617927452002,8794,735,Nazareth,The Rolling Stones
2949,146,5,0.002642706131078224,0.7142857142857143,23.300492610837438,3.244491822172558,2969,152,Wintersun,Porcupine Tree
2113,960,6,0.003171247357293869,0.75,19.985915492957744,3.240683815916902,2128,969,The Rascals,Kasabian
5038,3433,6,0.003171247357293869,0.6,42.044444444444444,3.236305966205832,5157,3470,Accept,Rainbow
4375,4081,6,0.003171247357293869,0.5454545454545454,60.705882352941174,3.231144225912499,4460,4165,Cinderella,Poison
1507,201,6,0.003171247357293869,1.0,9.366336633663366,3.2274848905876006,1516,207,The Enemy,Arctic Monkeys
7663,635,5,0.002642706131078224,0.625,35.833333333333336,3.22701896804269,7846,641,La Quinta Estación,Laura Pausini
5844,1176,5,0.002642706131078224,0.625,35.833333333333336,3.22701896804269,5969,1185,"Drop Dead, Gorgeous",Alesana
3281,3280,7,0.0036997885835095136,0.5833333333333334,45.986111111111114,3.2218236714735675,3318,3317,Trey Songz,Drake
2131,1954,5,0.002642706131078224,0.5555555555555556,55.321637426900594,3.2165399740782554,2146,1969,AFX,Prefuse 73
2074,2076,5,0.002642706131078224,0.5555555555555556,55.321637426900594,3.2165399740782554,2089,2091,티아라,4minute
1522,908,9,0.0047568710359408035,0.9,11.907692307692308,3.21643974880436,1531,917,Venom,Iron Maiden
5038,908,9,0.0047568710359408035,0.9,11.907692307692308,3.21643974880436,5157,917,Accept,Iron Maiden
1248,1328,6,0.003171247357293869,0.46153846153846156,124.74725274725276,3.2136296463977794,1257,1337,Overkill,Nuclear Assault
815,2949,6,0.003171247357293869,0.46153846153846156,124.74725274725276,3.2136296463977794,824,2969,Ensiferum,Wintersun
1294,16,6,0.003171247357293869,0.46153846153846156,124.74725274725276,3.2136296463977794,1303,18,Assemblage 23,The Crüxshadows
361,1894,6,0.003171247357293869,0.5,86.0,3.213132377351049,367,1904,BIG BANG,SHINee
3661,4112,5,0.002642706131078224,0.5,86.0,3.213132377351049,3737,4196,Against Me!,The Gaslight Anthem
2011,2455,6,0.003171247357293869,0.5,86.0,3.213132377351049,2026,2470,The Residents,Throbbing Gristle
382,1894,5,0.002642706131078224,0.5,86.0,3.213132377351049,388,1904,B2ST,SHINee
243,1604,6,0.003171247357293869,0.75,19.438356164383563,3.210625736385401,249,1613,Common,Jay-Z
1344,1360,5,0.002642706131078224,0.8333333333333334,14.333333333333334,3.201085211650785,1353,1369,Running Wild,Black Sabbath
8584,1360,5,0.002642706131078224,0.8333333333333334,14.333333333333334,3.201085211650785,8794,1369,Nazareth,Black Sabbath
2651,597,7,0.0036997885835095136,0.7,23.65,3.1946377949164226,2671,603,Kettel,Aphex Twin
2961,1023,5,0.002642706131078224,0.7142857142857143,22.15456674473068,3.1925230061473338,2981,1032,Christina Perri,Jessie J
3089,1066,13,0.006871035940803382,0.6842105263157895,25.382868937048503,3.1923780036236993,3109,1075,Sneaker Pimps,IAMX
2421,2424,6,0.003171247357293869,0.5454545454545454,57.33333333333333,3.186164865807786,2436,2439,Keith Urban,Rascal Flatts
3277,904,5,0.002642706131078224,0.7142857142857143,21.797235023041473,3.1757665969873417,3314,913,Mýa,Destiny's Child
3277,311,5,0.002642706131078224,0.7142857142857143,21.797235023041473,3.1757665969873417,3314,317,Mýa,Keri Hilson
476,311,5,0.002642706131078224,0.7142857142857143,21.797235023041473,3.1757665969873417,482,317,Jeremih,Keri Hilson
2597,807,5,0.002642706131078224,0.7142857142857143,21.797235023041473,3.1757665969873417,2617,816,Pierce the Veil,A Day to Remember
4724,4718,5,0.002642706131078224,0.5555555555555556,52.55555555555556,3.175428539942824,4834,4828,Carbona,Forfun
2601,1844,6,0.003171247357293869,0.6,39.144827586206894,3.17444987042737,2621,1853,We Came As Romans,blessthefall
1518,832,16,0.008456659619450317,0.7272727272727273,20.537313432835823,3.1710367739958736,1527,841,Anthrax,Slayer
2653,739,9,0.0047568710359408035,0.6923076923076923,23.815384615384616,3.1664921144648925,2673,748,Plaid,Boards of Canada
3612,434,6,0.003171247357293869,0.6666666666666666,26.836879432624112,3.1640966806270674,3685,440,Why?,Animal Collective
2532,45,7,0.0036997885835095136,0.7777777777777778,16.72222222222222,3.1606514141357476,2552,51,Culture Club,Duran Duran
1341,937,9,0.0047568710359408035,0.5294117647058824,62.60294117647059,3.1596133412813128,1350,946,Edguy,Avantasia
2326,170,5,0.002642706131078224,0.7142857142857143,21.45124716553288,3.159278301906598,2341,176,Twisted Sister,Scorpions
1328,1363,5,0.002642706131078224,0.7142857142857143,21.45124716553288,3.159278301906598,1337,1372,Nuclear Assault,Deep Purple
8584,157,6,0.003171247357293869,1.0,8.924528301886792,3.157775918776196,8794,163,Nazareth,Pink Floyd
5175,157,6,0.003171247357293869,1.0,8.924528301886792,3.157775918776196,5297,163,Van der Graaf Generator,Pink Floyd
2427,2452,5,0.002642706131078224,0.45454545454545453,122.85714285714286,3.154926330696298,2442,2467,Garth Brooks,George Strait
2427,2440,5,0.002642706131078224,0.45454545454545453,122.85714285714286,3.154926330696298,2442,2455,Garth Brooks,Toby Keith
1894,2091,5,0.002642706131078224,0.45454545454545453,122.85714285714286,3.154926330696298,1904,2106,SHINee,U-KISS
2421,2438,5,0.002642706131078224,0.45454545454545453,122.85714285714286,3.154926330696298,2436,2453,Keith Urban,Tim McGraw
2478,2458,7,0.0036997885835095136,0.5,78.83333333333333,3.1503669363091196,2493,2473,Mr. Bungle,Fantômas
1067,71,7,0.0036997885835095136,0.6363636363636364,30.87179487179487,3.148865655025652,1076,77,Wham!,George Michael
2953,2767,5,0.002642706131078224,0.625,32.84722222222222,3.148562166740278,2973,2787,Dokken,Whitesnake
3339,277,6,0.003171247357293869,0.6,37.84,3.1451041101388024,3376,283,Jota Quest,Ana Carolina
1522,945,6,0.003171247357293869,0.6,37.84,3.1451041101388024,1531,954,Venom,Kreator
2082,369,6,0.003171247357293869,0.6,37.84,3.1451041101388024,2097,375,Brown Eyed Girls,浜崎あゆみ
3287,2087,12,0.006342494714587738,0.5714285714285714,45.047619047619044,3.139073686034648,3324,2102,安室奈美恵,倖田來未
