distancia_centro_km,densidad,tipo_crimen
26.41222477528181,0.0013308681387821702,robo
26.493243869684516,0.0007537947639384175,robo
26.574262964087218,0.00046200966026671174,robo
26.655282058489924,0.0003920123189176833,robo
26.73630115289263,0.0005860621659008903,robo
26.817320247295335,0.0005931311098286734,robo
26.89833934169804,0.0005369356809256321,robo
26.979358436100746,0.00037317418373825306,robo
27.060377530503448,0.00032124048233832556,robo
27.141396624906154,0.00034302771172081345,robo
27.22241571930886,0.0003558810656072563,robo
27.303434813711565,0.00030539718505499867,robo
27.38445390811427,0.0001581148456306632,robo
27.465473002516973,5.470971450507206e-05,robo
27.54649209691968,0.0,robo
27.627511191322384,0.0,robo
27.70853028572509,0.0,robo
27.789549380127795,0.0,robo
27.8705684745305,0.0,robo
27.951587568933203,0.0,robo
28.03260666333591,0.0,robo
28.113625757738614,0.0,robo
28.19464485214132,0.0,robo
28.27566394654402,0.0,robo
